Latitude Longitude Flood
3.069999999999999929e+01 -9.779999999999999716e+01 1.692106695254684067e-18
3.069999999999999929e+01 -9.775000000000000000e+01 1.614327080287396826e-18
3.069999999999999929e+01 -9.770000000000000284e+01 1.437027045177344564e-18
3.069999999999999929e+01 -9.765000000000000568e+01 1.235887282859220977e-18
3.069999999999999929e+01 -9.759999999999999432e+01 1.326939458694710309e-18
3.069999999999999929e+01 -9.754999999999999716e+01 1.381404341733753157e-18
3.069999999999999929e+01 -9.750000000000000000e+01 1.084002326134521372e-18
3.069999999999999929e+01 -9.745000000000000284e+01 9.454261992640486943e-19
3.069999999999999929e+01 -9.740000000000000568e+01 8.848758996167907319e-19
3.069999999999999929e+01 -9.734999999999999432e+01 8.706427602799479993e-19
3.069999999999999929e+01 -9.729999999999999716e+01 7.890809601809616336e-19
3.069999999999999929e+01 -9.725000000000000000e+01 7.856090879592707322e-19
3.069999999999999929e+01 -9.720000000000000284e+01 7.374578728061340854e-19
3.069999999999999929e+01 -9.715000000000000568e+01 7.357713316481220657e-19
3.069999999999999929e+01 -9.709999999999999432e+01 6.518079439538904736e-19
3.069999999999999929e+01 -9.704999999999999716e+01 6.826458281351108663e-19
3.069999999999999929e+01 -9.700000000000000000e+01 8.141934050430953561e-19
3.069999999999999929e+01 -9.695000000000000284e+01 7.548791750982856190e-19
3.069999999999999929e+01 -9.690000000000000568e+01 8.477634836929660131e-19
3.069999999999999929e+01 -9.684999999999999432e+01 8.010556746270665161e-19
3.069999999999999929e+01 -9.679999999999999716e+01 6.349302371575559802e-19
3.069999999999999929e+01 -9.675000000000000000e+01 6.775564690109477906e-19
3.069999999999999929e+01 -9.670000000000000284e+01 7.211216567531856274e-19
3.069999999999999929e+01 -9.665000000000000568e+01 6.877068075845214702e-19
3.069999999999999929e+01 -9.659999999999999432e+01 5.060907531008630907e-19
3.069999999999999929e+01 -9.654999999999999716e+01 4.437909986791747708e-19
3.069999999999999929e+01 -9.650000000000000000e+01 5.156036188876431416e-19
3.069999999999999929e+01 -9.645000000000000284e+01 5.612426682401845089e-19
3.069999999999999929e+01 -9.640000000000000568e+01 6.682582582350100909e-19
3.069999999999999929e+01 -9.634999999999999432e+01 6.062135093641045757e-19
3.069999999999999929e+01 -9.629999999999999716e+01 6.052726268146654523e-19
3.069999999999999929e+01 -9.625000000000000000e+01 5.264284524847574728e-19
3.069999999999999929e+01 -9.620000000000000284e+01 4.777441746486847760e-19
3.069999999999999929e+01 -9.615000000000000568e+01 4.279450750266749580e-19
3.069999999999999929e+01 -9.609999999999999432e+01 5.547088895058978078e-19
3.069999999999999929e+01 -9.604999999999999716e+01 5.742968166878701594e-19
3.069999999999999929e+01 -9.600000000000000000e+01 5.346233239384468328e-19
3.069999999999999929e+01 -9.595000000000000284e+01 6.254838324723867252e-19
3.069999999999999929e+01 -9.590000000000000568e+01 6.504908170912821562e-19
3.069999999999999929e+01 -9.584999999999999432e+01 6.379616137825316349e-19
3.069999999999999929e+01 -9.579999999999999716e+01 6.233813949940341425e-19
3.069999999999999929e+01 -9.575000000000000000e+01 6.204051203808636707e-19
3.069999999999999929e+01 -9.570000000000000284e+01 5.637182502714264888e-19
3.069999999999999929e+01 -9.565000000000000568e+01 8.251963783308388177e-19
3.069999999999999929e+01 -9.559999999999999432e+01 7.657298819736120148e-19
3.069999999999999929e+01 -9.554999999999999716e+01 9.956960052167911442e-19
3.069999999999999929e+01 -9.550000000000000000e+01 1.013283590243961729e-18
3.069999999999999929e+01 -9.545000000000000284e+01 9.117608693497620695e-19
3.069999999999999929e+01 -9.540000000000000568e+01 9.386799208258190549e-19
3.069999999999999929e+01 -9.534999999999999432e+01 8.477771579766551847e-19
3.069999999999999929e+01 -9.529999999999999716e+01 1.011867906492264947e-18
3.069999999999999929e+01 -9.525000000000000000e+01 9.008076292004616720e-19
3.069999999999999929e+01 -9.520000000000000284e+01 8.775984807859447095e-19
3.069999999999999929e+01 -9.515000000000000568e+01 6.801149805585656901e-19
3.069999999999999929e+01 -9.509999999999999432e+01 7.048555046253608873e-19
3.069999999999999929e+01 -9.504999999999999716e+01 7.295960286921560844e-19
3.069999999999999929e+01 -9.500000000000000000e+01 7.744664637662648713e-19
3.069999999999999929e+01 -9.495000000000000284e+01 8.120324444022206778e-19
3.069999999999999929e+01 -9.490000000000000568e+01 1.135872731449766018e-18
3.069999999999999929e+01 -9.484999999999999432e+01 1.132001896631899029e-18
3.069999999999999929e+01 -9.479999999999999716e+01 1.172335279192190344e-18
3.069999999999999929e+01 -9.475000000000000000e+01 1.339457746681870667e-18
3.069999999999999929e+01 -9.470000000000000284e+01 1.230930303645981072e-18
3.069999999999999929e+01 -9.465000000000000568e+01 1.469779544943160739e-18
3.069999999999999929e+01 -9.459999999999999432e+01 1.543571332348155084e-18
3.069999999999999929e+01 -9.454999999999999716e+01 1.550861156554885793e-18
3.069999999999999929e+01 -9.450000000000000000e+01 1.616419625844928169e-18
3.069999999999999929e+01 -9.445000000000000284e+01 1.660944268890223017e-18
3.069999999999999929e+01 -9.440000000000000568e+01 1.694056205955258180e-18
3.069999999999999929e+01 -9.434999999999999432e+01 1.574455972867844153e-18
3.069999999999999929e+01 -9.429999999999999716e+01 1.585153981677254451e-18
3.069999999999999929e+01 -9.425000000000000000e+01 1.683622842916885664e-18
3.069999999999999929e+01 -9.420000000000000284e+01 1.413029960061012085e-18
3.069999999999999929e+01 -9.415000000000000568e+01 1.266762560329385039e-18
3.069999999999999929e+01 -9.409999999999999432e+01 9.510661813358215602e-19
3.069999999999999929e+01 -9.404999999999999716e+01 8.739915295410567573e-19
3.069999999999999929e+01 -9.400000000000000000e+01 8.052888797379977842e-19
3.075000000000000000e+01 -9.800000000000000000e+01 1.971328057878225284e-18
3.075000000000000000e+01 -9.795000000000000284e+01 1.829170183690541842e-18
3.075000000000000000e+01 -9.790000000000000568e+01 1.804210986931066590e-18
3.075000000000000000e+01 -9.784999999999999432e+01 1.813855788653766108e-18
3.075000000000000000e+01 -9.779999999999999716e+01 1.713744163247601294e-18
3.075000000000000000e+01 -9.775000000000000000e+01 1.588121134960188931e-18
3.075000000000000000e+01 -9.770000000000000284e+01 1.499693415186299143e-18
3.075000000000000000e+01 -9.765000000000000568e+01 1.334815182853374706e-18
3.075000000000000000e+01 -9.759999999999999432e+01 1.428535342964131199e-18
3.075000000000000000e+01 -9.754999999999999716e+01 1.303537003845797138e-18
3.075000000000000000e+01 -9.750000000000000000e+01 1.109467625853026692e-18
3.075000000000000000e+01 -9.745000000000000284e+01 1.034805028460870155e-18
3.075000000000000000e+01 -9.740000000000000568e+01 9.942100842319849846e-19
3.075000000000000000e+01 -9.734999999999999432e+01 9.485642550025695447e-19
3.075000000000000000e+01 -9.729999999999999716e+01 9.041975168761291164e-19
3.075000000000000000e+01 -9.725000000000000000e+01 8.479400709047414451e-19
3.075000000000000000e+01 -9.720000000000000284e+01 8.824747913723141174e-19
3.075000000000000000e+01 -9.715000000000000568e+01 7.868848553361145745e-19
3.075000000000000000e+01 -9.709999999999999432e+01 7.964757102520254794e-19
3.075000000000000000e+01 -9.704999999999999716e+01 6.552496422648485996e-19
3.075000000000000000e+01 -9.700000000000000000e+01 6.873422921726237618e-19
3.075000000000000000e+01 -9.695000000000000284e+01 6.650125827828663600e-19
3.075000000000000000e+01 -9.690000000000000568e+01 7.434419519185832159e-19
3.075000000000000000e+01 -9.684999999999999432e+01 7.958592756286226713e-19
3.075000000000000000e+01 -9.679999999999999716e+01 6.983463199700220403e-19
3.075000000000000000e+01 -9.675000000000000000e+01 6.686676395277017830e-19
3.075000000000000000e+01 -9.670000000000000284e+01 6.846013728582589203e-19
3.075000000000000000e+01 -9.665000000000000568e+01 5.015478201166931178e-19
3.075000000000000000e+01 -9.659999999999999432e+01 4.478341428582110602e-19
3.075000000000000000e+01 -9.654999999999999716e+01 4.438494243137166109e-19
3.075000000000000000e+01 -9.650000000000000000e+01 4.435128136994707042e-19
3.075000000000000000e+01 -9.645000000000000284e+01 5.812074698189551564e-19
3.075000000000000000e+01 -9.640000000000000568e+01 6.022623569056140534e-19
3.075000000000000000e+01 -9.634999999999999432e+01 5.858178271833359881e-19
3.075000000000000000e+01 -9.629999999999999716e+01 5.422950033990188990e-19
3.075000000000000000e+01 -9.625000000000000000e+01 5.709653769116889814e-19
3.075000000000000000e+01 -9.620000000000000284e+01 4.663249261784048684e-19
3.075000000000000000e+01 -9.615000000000000568e+01 4.493675501333234477e-19
3.075000000000000000e+01 -9.609999999999999432e+01 5.491438798104543354e-19
3.075000000000000000e+01 -9.604999999999999716e+01 6.476036395790094445e-19
3.075000000000000000e+01 -9.600000000000000000e+01 6.596592879147861479e-19
3.075000000000000000e+01 -9.595000000000000284e+01 5.585278549104290970e-19
3.075000000000000000e+01 -9.590000000000000568e+01 5.268204755238639814e-19
3.075000000000000000e+01 -9.584999999999999432e+01 5.401854664766131690e-19
3.075000000000000000e+01 -9.579999999999999716e+01 7.184006982072472171e-19
3.075000000000000000e+01 -9.575000000000000000e+01 6.689613932054671179e-19
3.075000000000000000e+01 -9.570000000000000284e+01 6.544841509421881544e-19
3.075000000000000000e+01 -9.565000000000000568e+01 7.356196132424021367e-19
3.075000000000000000e+01 -9.559999999999999432e+01 8.246198103195453973e-19
3.075000000000000000e+01 -9.554999999999999716e+01 7.338090437679896517e-19
3.075000000000000000e+01 -9.550000000000000000e+01 7.244535305230934537e-19
3.075000000000000000e+01 -9.545000000000000284e+01 7.900139172162108552e-19
3.075000000000000000e+01 -9.540000000000000568e+01 9.112635185954233230e-19
3.075000000000000000e+01 -9.534999999999999432e+01 9.421460266935227444e-19
3.075000000000000000e+01 -9.529999999999999716e+01 8.708334372541032048e-19
3.075000000000000000e+01 -9.525000000000000000e+01 7.664351354276846153e-19
3.075000000000000000e+01 -9.520000000000000284e+01 5.729060429357864384e-19
3.075000000000000000e+01 -9.515000000000000568e+01 6.223870910693768326e-19
3.075000000000000000e+01 -9.509999999999999432e+01 7.257512152349503047e-19
3.075000000000000000e+01 -9.504999999999999716e+01 8.923581495732211479e-19
3.075000000000000000e+01 -9.500000000000000000e+01 9.159722416462342297e-19
3.075000000000000000e+01 -9.495000000000000284e+01 9.159576158884798032e-19
3.075000000000000000e+01 -9.490000000000000568e+01 1.054794174551462045e-18
3.075000000000000000e+01 -9.484999999999999432e+01 1.282298143299323185e-18
3.075000000000000000e+01 -9.479999999999999716e+01 1.365205582360282748e-18
3.075000000000000000e+01 -9.475000000000000000e+01 1.301086095357861607e-18
3.075000000000000000e+01 -9.470000000000000284e+01 1.442789023942683935e-18
3.075000000000000000e+01 -9.465000000000000568e+01 1.651155728787159091e-18
3.075000000000000000e+01 -9.459999999999999432e+01 1.701458726333984170e-18
3.075000000000000000e+01 -9.454999999999999716e+01 1.782727311711173002e-18
3.075000000000000000e+01 -9.450000000000000000e+01 1.734114823070093324e-18
3.075000000000000000e+01 -9.445000000000000284e+01 1.842440006799930579e-18
3.075000000000000000e+01 -9.440000000000000568e+01 1.666046187873039263e-18
3.075000000000000000e+01 -9.434999999999999432e+01 1.833323674816049558e-18
3.075000000000000000e+01 -9.429999999999999716e+01 1.827015070174300089e-18
3.075000000000000000e+01 -9.425000000000000000e+01 1.745669249125492096e-18
3.075000000000000000e+01 -9.420000000000000284e+01 1.466813700624252618e-18
3.075000000000000000e+01 -9.415000000000000568e+01 1.208593241560692165e-18
3.075000000000000000e+01 -9.409999999999999432e+01 9.428861753669680923e-19
3.075000000000000000e+01 -9.404999999999999716e+01 9.132810072560714680e-19
3.075000000000000000e+01 -9.400000000000000000e+01 8.857162122727379889e-19
3.080000000000000071e+01 -9.800000000000000000e+01 2.083778356084965927e-18
3.080000000000000071e+01 -9.795000000000000284e+01 1.895403910305577452e-18
3.080000000000000071e+01 -9.790000000000000568e+01 1.915424023820635779e-18
3.080000000000000071e+01 -9.784999999999999432e+01 1.897038102596091129e-18
3.080000000000000071e+01 -9.779999999999999716e+01 1.772119405367526384e-18
3.080000000000000071e+01 -9.775000000000000000e+01 1.843752826798648354e-18
3.080000000000000071e+01 -9.770000000000000284e+01 1.620688704970436593e-18
3.080000000000000071e+01 -9.765000000000000568e+01 1.506577615406618700e-18
3.080000000000000071e+01 -9.759999999999999432e+01 1.491102146931385712e-18
3.080000000000000071e+01 -9.754999999999999716e+01 1.381127357522896648e-18
3.080000000000000071e+01 -9.750000000000000000e+01 1.176332661730425428e-18
3.080000000000000071e+01 -9.745000000000000284e+01 1.065062719542340549e-18
3.080000000000000071e+01 -9.740000000000000568e+01 9.397461873568506154e-19
3.080000000000000071e+01 -9.734999999999999432e+01 9.291582750617935650e-19
3.080000000000000071e+01 -9.729999999999999716e+01 9.052989432689699871e-19
3.080000000000000071e+01 -9.725000000000000000e+01 8.583773009954861683e-19
3.080000000000000071e+01 -9.720000000000000284e+01 8.268369850570335468e-19
3.080000000000000071e+01 -9.715000000000000568e+01 6.307182808582564363e-19
3.080000000000000071e+01 -9.709999999999999432e+01 6.793062479296196763e-19
3.080000000000000071e+01 -9.704999999999999716e+01 6.945026228645031777e-19
3.080000000000000071e+01 -9.700000000000000000e+01 5.835487872993911524e-19
3.080000000000000071e+01 -9.695000000000000284e+01 6.620375317204582175e-19
3.080000000000000071e+01 -9.690000000000000568e+01 6.522334188592429373e-19
3.080000000000000071e+01 -9.684999999999999432e+01 6.938798192658554080e-19
3.080000000000000071e+01 -9.679999999999999716e+01 6.645718496959031370e-19
3.080000000000000071e+01 -9.675000000000000000e+01 7.310272988297957219e-19
3.080000000000000071e+01 -9.670000000000000284e+01 5.865250299765226191e-19
3.080000000000000071e+01 -9.665000000000000568e+01 5.224496052564917729e-19
3.080000000000000071e+01 -9.659999999999999432e+01 4.762131460259571608e-19
3.080000000000000071e+01 -9.654999999999999716e+01 4.394677747958804192e-19
3.080000000000000071e+01 -9.650000000000000000e+01 5.144166016855402779e-19
3.080000000000000071e+01 -9.645000000000000284e+01 5.698706117022952104e-19
3.080000000000000071e+01 -9.640000000000000568e+01 6.766226904826236904e-19
3.080000000000000071e+01 -9.634999999999999432e+01 6.375355543573814422e-19
3.080000000000000071e+01 -9.629999999999999716e+01 6.394014175632276525e-19
3.080000000000000071e+01 -9.625000000000000000e+01 5.871980503312623308e-19
3.080000000000000071e+01 -9.620000000000000284e+01 5.053681414965993370e-19
3.080000000000000071e+01 -9.615000000000000568e+01 5.076449109082257477e-19
3.080000000000000071e+01 -9.609999999999999432e+01 5.986864535456555831e-19
3.080000000000000071e+01 -9.604999999999999716e+01 5.435723870234008044e-19
3.080000000000000071e+01 -9.600000000000000000e+01 5.334927281070286890e-19
3.080000000000000071e+01 -9.595000000000000284e+01 5.253016141664083151e-19
3.080000000000000071e+01 -9.590000000000000568e+01 6.127982719397852567e-19
3.080000000000000071e+01 -9.584999999999999432e+01 4.880445562922127299e-19
3.080000000000000071e+01 -9.579999999999999716e+01 4.756147044202242559e-19
3.080000000000000071e+01 -9.575000000000000000e+01 5.275682891291539100e-19
3.080000000000000071e+01 -9.570000000000000284e+01 7.072273972470646724e-19
3.080000000000000071e+01 -9.565000000000000568e+01 5.780514898220870546e-19
3.080000000000000071e+01 -9.559999999999999432e+01 6.249341055949667303e-19
3.080000000000000071e+01 -9.554999999999999716e+01 6.467722716745359323e-19
3.080000000000000071e+01 -9.550000000000000000e+01 6.716103848781516857e-19
3.080000000000000071e+01 -9.545000000000000284e+01 6.581454307132593342e-19
3.080000000000000071e+01 -9.540000000000000568e+01 7.412740809028735508e-19
3.080000000000000071e+01 -9.534999999999999432e+01 6.344080636779632563e-19
3.080000000000000071e+01 -9.529999999999999716e+01 7.019858951877611518e-19
3.080000000000000071e+01 -9.525000000000000000e+01 6.105291410315737281e-19
3.080000000000000071e+01 -9.520000000000000284e+01 5.427797490410563490e-19
3.080000000000000071e+01 -9.515000000000000568e+01 5.922607971746468396e-19
3.080000000000000071e+01 -9.509999999999999432e+01 6.849315260200091387e-19
3.080000000000000071e+01 -9.504999999999999716e+01 9.205540275128391499e-19
3.080000000000000071e+01 -9.500000000000000000e+01 1.123808230317330271e-18
3.080000000000000071e+01 -9.495000000000000284e+01 8.822676976751996139e-19
3.080000000000000071e+01 -9.490000000000000568e+01 9.567690709994329193e-19
3.080000000000000071e+01 -9.484999999999999432e+01 1.130131449532664312e-18
3.080000000000000071e+01 -9.479999999999999716e+01 1.225273521101808865e-18
3.080000000000000071e+01 -9.475000000000000000e+01 1.292695346994368212e-18
3.080000000000000071e+01 -9.470000000000000284e+01 1.367761280951606461e-18
3.080000000000000071e+01 -9.465000000000000568e+01 1.469510102910630499e-18
3.080000000000000071e+01 -9.459999999999999432e+01 1.497591033563236599e-18
3.080000000000000071e+01 -9.454999999999999716e+01 1.546886491162321052e-18
3.080000000000000071e+01 -9.450000000000000000e+01 1.523615698452766745e-18
3.080000000000000071e+01 -9.445000000000000284e+01 1.632451587239875372e-18
3.080000000000000071e+01 -9.440000000000000568e+01 1.702460230604844441e-18
3.080000000000000071e+01 -9.434999999999999432e+01 1.614188133008936214e-18
3.080000000000000071e+01 -9.429999999999999716e+01 1.576523994891169493e-18
3.080000000000000071e+01 -9.425000000000000000e+01 1.524826045816651168e-18
3.080000000000000071e+01 -9.420000000000000284e+01 1.389955726412434502e-18
3.080000000000000071e+01 -9.415000000000000568e+01 9.820518759870157493e-19
3.080000000000000071e+01 -9.409999999999999432e+01 9.267235240585962382e-19
3.080000000000000071e+01 -9.404999999999999716e+01 8.919467458118189584e-19
3.080000000000000071e+01 -9.400000000000000000e+01 8.048466581476531923e-19
3.085000000000000142e+01 -9.800000000000000000e+01 2.027683006229045448e-18
3.085000000000000142e+01 -9.795000000000000284e+01 1.982243696158224031e-18
3.085000000000000142e+01 -9.790000000000000568e+01 1.953661871946543018e-18
3.085000000000000142e+01 -9.784999999999999432e+01 1.889996773592949586e-18
3.085000000000000142e+01 -9.779999999999999716e+01 1.818903724316692764e-18
3.085000000000000142e+01 -9.775000000000000000e+01 1.755078209967247925e-18
3.085000000000000142e+01 -9.770000000000000284e+01 1.641455928980953889e-18
3.085000000000000142e+01 -9.765000000000000568e+01 1.383789205736103985e-18
3.085000000000000142e+01 -9.759999999999999432e+01 1.444195845019838648e-18
3.085000000000000142e+01 -9.754999999999999716e+01 1.469103788615026199e-18
3.085000000000000142e+01 -9.750000000000000000e+01 1.215819696474860536e-18
3.085000000000000142e+01 -9.745000000000000284e+01 1.070793938946600541e-18
3.085000000000000142e+01 -9.740000000000000568e+01 9.965189039706512400e-19
3.085000000000000142e+01 -9.734999999999999432e+01 9.133446071871480561e-19
3.085000000000000142e+01 -9.729999999999999716e+01 8.160394399051280249e-19
3.085000000000000142e+01 -9.725000000000000000e+01 6.934763184435159283e-19
3.085000000000000142e+01 -9.720000000000000284e+01 6.450540679990150637e-19
3.085000000000000142e+01 -9.715000000000000568e+01 7.676766012590778653e-19
3.085000000000000142e+01 -9.709999999999999432e+01 8.483093071083075283e-19
3.085000000000000142e+01 -9.704999999999999716e+01 8.372703526724680353e-19
3.085000000000000142e+01 -9.700000000000000000e+01 6.980382670189719051e-19
3.085000000000000142e+01 -9.695000000000000284e+01 5.512652324949138382e-19
3.085000000000000142e+01 -9.690000000000000568e+01 6.359959013775127494e-19
3.085000000000000142e+01 -9.684999999999999432e+01 5.133598448768028763e-19
3.085000000000000142e+01 -9.679999999999999716e+01 5.134221375637165381e-19
3.085000000000000142e+01 -9.675000000000000000e+01 4.867209279263525307e-19
3.085000000000000142e+01 -9.670000000000000284e+01 4.733282056907268992e-19
3.085000000000000142e+01 -9.665000000000000568e+01 4.803242990016081038e-19
3.085000000000000142e+01 -9.659999999999999432e+01 4.718774764003745427e-19
3.085000000000000142e+01 -9.654999999999999716e+01 6.821103274013796865e-19
3.085000000000000142e+01 -9.650000000000000000e+01 6.977035465522179254e-19
3.085000000000000142e+01 -9.645000000000000284e+01 6.691715281949993581e-19
3.085000000000000142e+01 -9.640000000000000568e+01 6.459721455080599033e-19
3.085000000000000142e+01 -9.634999999999999432e+01 6.505247301034426721e-19
3.085000000000000142e+01 -9.629999999999999716e+01 5.699255127369538758e-19
3.085000000000000142e+01 -9.625000000000000000e+01 4.863466422098149571e-19
3.085000000000000142e+01 -9.620000000000000284e+01 4.393723269245910747e-19
3.085000000000000142e+01 -9.615000000000000568e+01 5.196293499917455735e-19
3.085000000000000142e+01 -9.609999999999999432e+01 6.305282525861601209e-19
3.085000000000000142e+01 -9.604999999999999716e+01 5.489148113065676711e-19
3.085000000000000142e+01 -9.600000000000000000e+01 4.573401238058761751e-19
3.085000000000000142e+01 -9.595000000000000284e+01 5.128340780380045185e-19
3.085000000000000142e+01 -9.590000000000000568e+01 4.140763415624269536e-19
3.085000000000000142e+01 -9.584999999999999432e+01 4.434622637484088606e-19
3.085000000000000142e+01 -9.579999999999999716e+01 5.025568211054438573e-19
3.085000000000000142e+01 -9.575000000000000000e+01 4.362056633819820707e-19
3.085000000000000142e+01 -9.570000000000000284e+01 5.657236830293626952e-19
3.085000000000000142e+01 -9.565000000000000568e+01 6.574053419551951704e-19
3.085000000000000142e+01 -9.559999999999999432e+01 6.092843828931178723e-19
3.085000000000000142e+01 -9.554999999999999716e+01 4.944511566021375699e-19
3.085000000000000142e+01 -9.550000000000000000e+01 6.011635605933797167e-19
3.085000000000000142e+01 -9.545000000000000284e+01 5.450853088222759926e-19
3.085000000000000142e+01 -9.540000000000000568e+01 5.677272669367579854e-19
3.085000000000000142e+01 -9.534999999999999432e+01 5.698669138978192510e-19
3.085000000000000142e+01 -9.529999999999999716e+01 5.933402287326053830e-19
3.085000000000000142e+01 -9.525000000000000000e+01 5.157042330386792627e-19
3.085000000000000142e+01 -9.520000000000000284e+01 5.987988583366017411e-19
3.085000000000000142e+01 -9.515000000000000568e+01 6.127142452071230349e-19
3.085000000000000142e+01 -9.509999999999999432e+01 7.376745280207422188e-19
3.085000000000000142e+01 -9.504999999999999716e+01 7.742814071970874804e-19
3.085000000000000142e+01 -9.500000000000000000e+01 1.022757178722280829e-18
3.085000000000000142e+01 -9.495000000000000284e+01 8.911615857221463516e-19
3.085000000000000142e+01 -9.490000000000000568e+01 8.737177204569100975e-19
3.085000000000000142e+01 -9.484999999999999432e+01 9.628037959744558059e-19
3.085000000000000142e+01 -9.479999999999999716e+01 1.152945502299983267e-18
3.085000000000000142e+01 -9.475000000000000000e+01 1.152698157827742825e-18
3.085000000000000142e+01 -9.470000000000000284e+01 1.188603098328810194e-18
3.085000000000000142e+01 -9.465000000000000568e+01 1.471036899039794235e-18
3.085000000000000142e+01 -9.459999999999999432e+01 1.499778965835946195e-18
3.085000000000000142e+01 -9.454999999999999716e+01 1.401538659576559673e-18
3.085000000000000142e+01 -9.450000000000000000e+01 1.528607185075848497e-18
3.085000000000000142e+01 -9.445000000000000284e+01 1.522329480236578980e-18
3.085000000000000142e+01 -9.440000000000000568e+01 1.400367188290602343e-18
3.085000000000000142e+01 -9.434999999999999432e+01 1.351955959163874640e-18
3.085000000000000142e+01 -9.429999999999999716e+01 1.218378484883025447e-18
3.085000000000000142e+01 -9.425000000000000000e+01 1.290078445019023295e-18
3.085000000000000142e+01 -9.420000000000000284e+01 9.939314632474274437e-19
3.085000000000000142e+01 -9.415000000000000568e+01 9.513404534925350451e-19
3.085000000000000142e+01 -9.409999999999999432e+01 8.656201666837091731e-19
3.085000000000000142e+01 -9.404999999999999716e+01 8.200388305983609994e-19
3.085000000000000142e+01 -9.400000000000000000e+01 9.334616118232286826e-19
3.089999999999999858e+01 -9.800000000000000000e+01 1.920567032966323839e-18
3.089999999999999858e+01 -9.795000000000000284e+01 1.964728438971831789e-18
3.089999999999999858e+01 -9.790000000000000568e+01 1.833803063041238282e-18
3.089999999999999858e+01 -9.784999999999999432e+01 1.786129269913447371e-18
3.089999999999999858e+01 -9.779999999999999716e+01 1.690295057436036625e-18
3.089999999999999858e+01 -9.775000000000000000e+01 1.867896274285815009e-18
3.089999999999999858e+01 -9.770000000000000284e+01 1.571693963594889983e-18
3.089999999999999858e+01 -9.765000000000000568e+01 1.532922463792580735e-18
3.089999999999999858e+01 -9.759999999999999432e+01 1.295652650856324395e-18
3.089999999999999858e+01 -9.754999999999999716e+01 1.268512050376186274e-18
3.089999999999999858e+01 -9.750000000000000000e+01 1.255032577652614234e-18
3.089999999999999858e+01 -9.745000000000000284e+01 1.118671046200281181e-18
3.089999999999999858e+01 -9.740000000000000568e+01 9.812309436397874733e-19
3.089999999999999858e+01 -9.734999999999999432e+01 8.348254971357186140e-19
3.089999999999999858e+01 -9.729999999999999716e+01 7.229578939516013982e-19
3.089999999999999858e+01 -9.725000000000000000e+01 8.382299358230755787e-19
3.089999999999999858e+01 -9.720000000000000284e+01 7.974816431063520837e-19
3.089999999999999858e+01 -9.715000000000000568e+01 8.678430409425141471e-19
3.089999999999999858e+01 -9.709999999999999432e+01 7.155128038539582060e-19
3.089999999999999858e+01 -9.704999999999999716e+01 6.481470843419661873e-19
3.089999999999999858e+01 -9.700000000000000000e+01 5.655805932476631467e-19
3.089999999999999858e+01 -9.695000000000000284e+01 5.427119041915164087e-19
3.089999999999999858e+01 -9.690000000000000568e+01 6.045131527572437316e-19
3.089999999999999858e+01 -9.684999999999999432e+01 6.493713246545693313e-19
3.089999999999999858e+01 -9.679999999999999716e+01 6.474033523939863880e-19
3.089999999999999858e+01 -9.675000000000000000e+01 6.345335435710675096e-19
3.089999999999999858e+01 -9.670000000000000284e+01 4.947356874649889645e-19
3.089999999999999858e+01 -9.665000000000000568e+01 4.820504145635274692e-19
3.089999999999999858e+01 -9.659999999999999432e+01 5.675543227081099352e-19
3.089999999999999858e+01 -9.654999999999999716e+01 6.219750338220657197e-19
3.089999999999999858e+01 -9.650000000000000000e+01 8.378134002649819692e-19
3.089999999999999858e+01 -9.645000000000000284e+01 7.633539617921874048e-19
3.089999999999999858e+01 -9.640000000000000568e+01 6.889184332171222881e-19
3.089999999999999858e+01 -9.634999999999999432e+01 6.009112347471252903e-19
3.089999999999999858e+01 -9.629999999999999716e+01 6.441112542119213526e-19
3.089999999999999858e+01 -9.625000000000000000e+01 5.822242915664429953e-19
3.089999999999999858e+01 -9.620000000000000284e+01 4.635595217040306327e-19
3.089999999999999858e+01 -9.615000000000000568e+01 4.931523739502349512e-19
3.089999999999999858e+01 -9.609999999999999432e+01 6.299513877896022048e-19
3.089999999999999858e+01 -9.604999999999999716e+01 5.591700119757901232e-19
3.089999999999999858e+01 -9.600000000000000000e+01 5.452740220023722665e-19
3.089999999999999858e+01 -9.595000000000000284e+01 4.929609440355388801e-19
3.089999999999999858e+01 -9.590000000000000568e+01 4.457933452012278806e-19
3.089999999999999858e+01 -9.584999999999999432e+01 4.961744458901541099e-19
3.089999999999999858e+01 -9.579999999999999716e+01 4.251687383321429524e-19
3.089999999999999858e+01 -9.575000000000000000e+01 3.623784495460909842e-19
3.089999999999999858e+01 -9.570000000000000284e+01 3.653746598055441993e-19
3.089999999999999858e+01 -9.565000000000000568e+01 3.791801464584028569e-19
3.089999999999999858e+01 -9.559999999999999432e+01 4.320424333053470938e-19
3.089999999999999858e+01 -9.554999999999999716e+01 5.501792790954104806e-19
3.089999999999999858e+01 -9.550000000000000000e+01 4.718776524621661557e-19
3.089999999999999858e+01 -9.545000000000000284e+01 4.725711768081785354e-19
3.089999999999999858e+01 -9.540000000000000568e+01 4.628804727964892747e-19
3.089999999999999858e+01 -9.534999999999999432e+01 5.735148939805172614e-19
3.089999999999999858e+01 -9.529999999999999716e+01 4.520644941294738311e-19
3.089999999999999858e+01 -9.525000000000000000e+01 4.603113354850722944e-19
3.089999999999999858e+01 -9.520000000000000284e+01 7.062542591265596913e-19
3.089999999999999858e+01 -9.515000000000000568e+01 7.456491834570216739e-19
